Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Message Type,Navigation Message (Hex),Modified
266000,12,12,302666.000,2364,3,32C14876 EE128114 FB0A717A 77302F46 9AD044CD 3FFC0CDC 50529AA4 5C2DED1A 4DC78D9F 8D39105F 986F406E 0A867553 1AF13B92 91F302F0 5F7DF12B 9562260C B15F0BC0 1F055DA2 90E1294F 541E0125 E981C122 6CB16A16 98E386C1 2DF6350E 159E3540 E43D1D30 84C2DBDC 13CC614A 5250476C AE40C00E 7D362446 19B34E84 49F45268 00D0D249 85372050 8CD33456 86492D45 F2749767 D623484C 40E06AD7 8DBF0224 365D204E C82E1D04 85A333D0 185A9078 820C06DC E264808D 5387C9FC 97AAD487 AAEBA9C8 37788A94 821507AD 4843442A 4481D1A9 2608163C 51F6C3BC E2000000,No
266000,13,13,302666.000,2364,3,37E71076 EE128114 FB03186A F4302B86 DEC14DEC 1F7728EE C15A08AC 1D0F2E1A 6944ACAE 865C30C6 DDF9C142 A8941C61 C9812D43 B1641195 79A7C1B9 5D0B9615 95FB4AF5 A9465C32 99CC3D14 109CD309 CED98834 B5F0FEC4 F5749CED 2B3D403E C5DB2108 ED29DD24 8452D3EA 01E94350 16E65441 9D41E928 77560256 31870FE5 4F67426E D1BDE34B EC176170 2ADA7577 8709AB9C C272CD2B 552308CE 80E04AD5 812C0064 B29C5068 D34B2B06 A5932B80 3A5BF57D 88248406 925613C4 708CE0E8 DEDA5605 C75EA2E0 13E1AAA2 033C90A7 48615D4A D002F08F 2D4832B6 016403BC F5000000,No
266000,14,14,302666.000,2364,3,388DF876 EE128114 FB035158 74002B86 F2624FAD 1F3D6CC8 51523FAE 301BA50A D947ED2E 8D552684 E8595207 08861561 59D11D83 FD5102D9 4FF5E019 4D6AB30F D57B83D4 894530B0 8AC509DC 253A482D 6A808434 B6D1F855 994487A5 2F2464BE 1496015A E5198F00 3413F7CD 08ED7543 46521748 980BE518 6F020654 11310DE4 7F7E266A 12B4E44A EC03A230 8E4258C4 856009D7 F2520443 F322616C 9AC06E57 A0AF0244 800C606A C826BF06 84857280 1E5B95CB 8024B204 F26210CC F28DA04E 56EA7204 8BEAA9E0 11B2BA96 417120AF 24638C7A 7280B4A9 276C06F4 30C000D5 C0000000,No
266000,16,16,302666.000,2364,3,43DAB876 EE128114 FB08746C 25602B87 93D247CC 1DBF18FA 505719AC 5C29A47A 5DD6AC2A 8F5432CE B8F9D106 9B8C1841 98903992 DDC45A9D DF74B49D 5426A317 D54B4384 B95C3DA4 C8C4BD9C 643E4A69 7998E592 F6C0FA46 D0F695C5 1DED2028 549B1019 E13B5775 0612B3CC 12E5411B 0266D508 2843E51E 6542A2D7 75304CE0 4937627A 139D5001 E5053930 2EC81C72 872CBBD4 B2405C4E 742249FC 52C078DD CD2B0265 A285006A 502F0904 A5A1E9E0 9C40FC68 802536D4 A24600C1 5185E16A 169AD606 AAE9A9A0 11238A86 401015AC 6461172A F201BD3B 2D6C04A4 704400B0 55000000,No
266000,19,19,302666.000,2364,3,4CB05076 EE128114 FB025C5A E5608D94 F37145E0 0F3E6C4A 411239AC 3C3BB55A 7DC5E03C 875422D7 D879104A AA845155 83E11909 D5450899 5F67D019 DD070107 95C983A4 B9461923 89853D0C 24B84241 DB81C592 6CB46E45 95C5C7C4 0976213A 56DBA151 C00D1F24 0603BF4E 00C87743 26F00428 2D4AC008 7C623485 111347CC 7DAD7648 C3BC514A C0172030 0C927D43 84041FD5 E254844E E2212048 59905ACC E02B002D 2686406C C9261906 A4A160D0 3E53B0FA 8024264D D25213C4 E78CA0EC 56BA4216 A67BA0E0 21ABFA02 405903AE 6051CE7A 4681F598 2C6004BC 115483FD 56000000,No
266000,20,20,302666.000,2364,3,52658076 EE128114 FB02747A 7C30AD86 F3E245E9 2D7E2CE8 C0329CAE 191D7C6A F9D4C9BD 8F113256 88DDC206 988E5C77 50A1BD4B B5D409DD F964F089 C727210E 95DF81C4 295F1D33 8AC5AD9D 653A520C CC888432 A780FE54 B4E48684 3B6461BA 14BB805B C40D5F24 9641D7C9 52E867CA 7242056D 080BE00E F6363686 1C8445E8 6D3716DE C2F06600 AC377A14 AA425056 86281F84 9272174E D6214868 D1B07ECD E9AA0224 961C406E 414F8B04 849761E0 3C5998C9 8224841F A2521081 4186A058 44FAC216 EFFCA8E0 35B89AA2 403126AE 60531C7A 6683B9AE 242410F5 21F080F0 54000000,No
266000,21,21,302666.000,2364,3,5743D876 EE128114 FB0B584C B5700D07 DAF24DE8 0FF66CCE 827BA8A4 352B2D2A 79D4C88A 8D7C1095 F87F500A 38863D61 C3B1BB8B F8C009BD C926A02B 56463406 F57B1094 2B545405 91A48D17 609C4A6C 6FC08406 B7C17A45 D046CFA5 2BFC513C 04FFA749 C51D1F65 A653D24B 0AED518B 1662160D 2C41E53C 3D32A655 340105E9 79EF76CA 51FC4509 ED25A910 1E5031C7 8D601D1D B2425462 C023404E 02A04A4D 892D006D A0DE004E 406AB804 C531E3E0 18409C5F 8024824D 92520AA5 D184A07C 16DAC216 A3FBAAE0 35FBEA82 413415A4 6067CD4A E280D108 2668206C 204040B1 40000000,No
266000,22,22,302666.000,2364,3,58293076 EE128114 FB097C5C EF600FC6 B3C44FC4 2DE76CEE 131F3CAE 183FE41A FDD58109 8F79344F B8FBD246 0D843457 1BA13BCB 946201B8 FF3EE0AF DC6A100C B5DD11D4 0B4471B0 99A5098D 019E5345 DE88E582 3585D856 F8479485 2D2F610A 459F2110 E0094C44 1602F34C 53C84181 36F0040C AC03C03A BE52B406 70B60ECC 7BEE3278 80B95240 CD256050 188310F7 87401D5F B2604542 C0216148 01A05CCC E5AB006C 86051048 4B6F0804 E49568E0 3853F96E 82252614 D27203ED F086A1CA 8FBAC205 E7EEA8E0 21FADA02 017925A4 6047866A E2C0B4BD 2E6034AD 7060C0B1 51000000,No
266000,23,23,302666.000,2364,3,5D0F6876 EE128114 FB08387E 74100FC7 B6C445C8 09653C7E D13E3FAF 141B652A FD04E83E 8630204D B86F006B 0F8539F3 02810B18 D46419B9 5D36A02F 4566B40C B44F90D4 BF4459B4 82A48F8E 340E416D D8D1E526 2585FC55 B955CE85 29B7159C 54DA1559 C4299D11 A442964F 43EC7549 42724449 9F00E83E 74463685 79234DA8 4B7F06CE 10B8F142 A831A330 1ED274C3 85682DD6 C276064A D42328CA D8C05A4F ED0F004D 10C5104A C20F9F06 A417F3F0 1E40D47A 8225B045 E24600CC D285E06A 97EA7616 EEC9A2A0 01A9AA82 433881AD 60551E6A 76829039 2D6412F7 1176439C 53000000,No
266000,24,24,302666.000,2364,3,60A4C876 EE128114 FB021D6A FE508F96 B2754FC8 0F646C7E 907A0EAF 350FEE0A D984A5AF 8C55060E 88CD832F AF8D1055 8A910900 F1C60199 D934A109 D4632516 95795AB5 395F10B6 9A841D5D 712C534D 4C90C416 F5805E56 FCF49C84 3BF6601A 47933343 E53D9550 B650F36E 1BCD5510 32C05524 1B0BC918 F646B4D7 55100581 6F6E467C 00D9E500 8515E900 ACC015C3 854929D4 E2505607 C620484C 8B806E44 E8BA0245 82D7304A C3462F06 8527A1F0 1A4A9DCA 822414D5 A2661088 5185E06A 15AAD604 A6CFA0A0 2762DA26 035420AF 2473567A 5282BC8D 2760226C 51720298 C4000000,No
266000,25,25,302666.000,2364,3,65829076 EE128114 FB00196C 77702FD5 FFE04FE8 1DED7C7E C33E0EAF 501B2E1A F9C7C808 8C3C321F A8CF114B 2B8C7541 52D1BF01 B15303F9 7D25E12B C666A65F F56F49C1 2F4F55A6 DAA59907 718E5920 CA98E406 A4F04856 D8D3DC85 093E319E 5697275A E42D1F01 3640964D 4ACC5588 62C00425 3D00CC38 FD269486 5124468C 596C326C 4099C50B 8135F850 2C937D77 8D4C0956 B270864B 7721287A C0C04ED6 880D0065 0095404A C02B9C06 E523F1F0 1858B15C 8224820D F2460981 4387E06C 55EAD606 CEEAA0A0 21728A16 001402A4 24679F6A 4281B02F 242420FD 51D6429C E6000000,No
266000,26,26,302666.000,2364,3,6AE87876 EE128114 FB085948 7F300BC5 D7414FA0 0DA42C7A C3161BAD 550D745A D94FCDB9 8459B085 D8E99827 AA861CC5 CB81390A 9D440BDD 49F6C189 4E62A355 947F4891 895F1C84 9AC51D85 15385B01 4FC1A524 B4B5C844 F876DDA4 3DBE701C 4592054A E519D551 2650B2EE 13C95708 46405744 0E43CD28 654234D7 79A54C8D 5F6E16FC 12DD5349 8D352100 8CC83146 854DAD5D C2708F03 E72108DE C29048CE C4280044 30CE204A 4B4A2D06 A43162D0 3E5BBC6A 82253616 D26609A0 7585E05C 1C9AD605 AF7DAAA0 11F9CA16 427813AC 2453947A E282B42F 2E2000E6 41D601BD 47000000,No
266000,27,27,302666.000,2364,3,6FCE2076 EE128114 FB095D6A 6E00ADC6 BE4444E1 3F3F4C7C 115F8BAC 5C293F3A 6DDD809A 8D74B404 A8CBCA0F 28867CD7 93C10F49 D1D30AFD 6F26F1AF 8F47001D B0EF1880 2F1470A2 9AE18D54 019A1B64 FF808132 6F804816 B0E79480 392F10A8 45BA931A C40D5410 3482DBE8 10E06152 16428600 3E42E80E 2C661206 7D040DE8 6F7F764E 41BDE649 E0132840 3E193052 8C248B9C F256DF42 572121FA 59D0784C E01B0064 02CF704C DA660C06 E4A323F0 1A42DCDF 820D808E D240988C 6285885A 8FEAF096 8A58A088 37E1BA90 815936AD 0841057A E0C3FDBE 254C142F 71D6C3B4 65000000,No
266000,28,28,302666.000,2364,3,711BF076 EE128114 FB0B5C6C 26508F84 D3454684 1D272CFE 107399A4 38196C7A 6DDCC038 85359487 A8CF4B43 9E867CF7 92D1AB49 D46300BD 5DAEF10F 0C468717 F1DDD1D4 8B0C5C82 92E08FCF 51AA1004 4890A080 FEE47E05 B4C1C6C1 3F3F250C 559B3253 E02D8731 04C2BFEB 58C44310 52C0C741 9F43CC08 3F6690C5 1D8245C4 6FFC36DC 43D0750A C411F200 3CD93DE1 87088D97 F2540F06 D02041FE D3A0785C E52A026D 169C204A C8023D04 A581BA90 184BFCEB 800D86C6 A2609081 F58788DE 4C8A5096 AEDBA288 077BFA10 8175A4A7 08639D1A 44C1D88F 2D4C0077 60D281B0 D5000000,No
266000,29,29,302666.000,2364,3,743DA876 EE128114 FB021878 EE10AB07 BFD746C1 2FF65C7A 40171BE6 381BBD5E E947E9AA C61D0496 DCDDD026 9AC55845 18C58980 D04040D9 5D26C5B9 86222455 915D48A4 3D151C23 CBC0BBC4 65181108 DC9881A2 BC80CE05 9DE78DA0 0F670428 45F62153 C03D4D54 34C2BF48 1BE043D1 76528728 0F00EC1E 24123605 75A50FA0 4D67466A 429C620A A807E144 BA135D62 8D642B0F 8246D76E 7223096E 58A05A45 C0290224 14C6204E D36BAE06 C5217280 1C50D4DD 8205948E A26000C0 618580D8 84CA5005 C749A880 37728A30 015DB6A5 00435E1A 6040941F 2E4426F5 61564394 76000000,No
266000,30,30,302666.000,2364,3,7B574076 EE128114 FB093948 A5300946 D7744EA9 2BB47CDC 127229AE 310B342A C9DFE13F 8C54B097 F879990E 8C8D55F1 1A910901 BC71039C EF6681A9 870B975E 91E958F0 0D0F5105 9A808B46 118C0201 CDD08182 3EC15E17 D1D49D81 09BC602C 54BEB241 C01D4411 96C2B6C8 49E053D2 02D2C62C 3B01E03A B40626C6 141746A4 79BE16CA C2F1E302 A9213240 2A083D60 872D9D1C E2768D6E 642200F8 92F06E54 E8AA0244 B0C42068 D10E9A06 85A5F1E0 1C5BD5DF 820586DC B26010E1 668780FA 578AF017 8FCFA280 13618A30 021196AF 00715F6A E002990E 240432AC 1172019D 61000000,No
266000,32,32,302666.000,2364,3,82932876 EE128114 FB08344C B5008F97 96D645A9 3F245C4E 005B09A6 340B6E5A 7D4ECCBA 8775A006 C8DFC922 AE8E79F7 80A13FD9 90E200BD 5F65802B C56E9105 B56B8A80 1F5F10A4 DAE41986 149A524D DDC184B6 25856E44 99629E85 29A445AA 17FAB641 E42B1571 8602BEC8 5AEC474A 66F20461 0C43E438 3D121686 18A344E8 4DAD52CA C394F243 E815B100 2E4B70D2 86658F05 D2760D63 F12228DA 83804C4F 848A024C 248D4068 D207AE04 A501A0C0 3859D87E 82240214 D27200CC D686A0EE DECAC217 CF7FA0E0 21228AA2 4250A5AE 2077D53A C680B93C 2C6022A7 614481F1 D0000000,No
266000,33,33,302666.000,2364,3,87B57076 EE128114 FB01106C 67602D45 B7D047C9 2B7F2CC8 827A0BA4 391B2F4A D91FC008 8F54A414 98F9C14E 8D8651C5 10B119D0 F0D7089C 4DFF900D 556A870D D55D49D0 3D5511A4 D0C59BDE 34B8510D DCC0A4A4 25D06C46 B8C39FC4 0DFE51B8 07968203 C41FDC40 3401B2D9 53C841D2 52C04744 AC01C01C 67328407 39304EC4 7BBE0678 43D15403 C405E330 0C085975 864989D5 B270D60F F02009E8 83E04847 E90C0005 0216706E C34AB804 85113290 1C40FC48 8225A286 D272118D 5386A0D8 DDDAC216 EE7FA2E0 33B1DAA6 427D81A6 2057DE2A 4281F1AE 246802BD 00C002BD C6000000,No
266000,34,34,302666.000,2364,3,88DF9876 EE128114 FB0A787E 2C100946 FA664EED 0DFE1C58 027E1EAE 750FAE7A 6D0E802C 8C39B6CD A8FF9923 BA8779D3 10B10B58 9DF303B1 4BE6A18B 970A1616 F0EF43F0 2B1C74A4 91A02906 308E0825 FBD9C096 65E54C15 F85794C1 29B7112C 44D22001 E01F5545 34C1D3E9 59C06583 7240860C 0E08CC0A 3E0280C6 503546C8 5B6C66EC 40D5D603 C5153944 3C897C67 85488B8C B2744C43 702309DA 43D05A5C A09C020C 34463068 D1631806 C5B1B0A0 3A48F85F 800D14C4 D24098C8 778789C8 C59AF096 AAFCA088 232ACA90 801184A6 0C514F6A F082FC3E 250C222E 50E2C2FD E1000000,No
266000,35,35,302666.000,2364,3,8DF9C076 EE128114 FB015548 FD200FD7 BF644C8D 1D2C7CFA 8016AEAC 1C0B6E1A 6D4EE18F 8E5CB0C5 E8D9980A 198F15E3 D3D18D58 D4550991 CDAF9129 146B151E D0EB41C0 2D1C7485 99813B9E 550C0120 FD90E016 E4915C14 DC518DA0 1F247198 57B7144B C1391450 26D19E78 0AC1538A 02D0952D BC02C91A 3C02A017 7D8145C5 7B67627C 90DDC108 C8012964 BC483D50 8E498D4D E2645F0F E22329F8 C3D04ECC C0280265 A44C106A D2063E04 E5A1E0F0 3E4B99EF 800C021D F2409389 4485885C CEFAD084 E27CAA88 33E1AAB0 835435A4 0865941A D082F5BA 2D483637 11C281F8 C6000000,No
266000,36,36,302666.000,2364,3,932C1076 EE128114 FB0A397E 36508D47 B66445AD 1FAF7C5E 905A9EAF 513DB64A D9CCC41C 863594CE F8CFD802 9F857161 00D10B59 F07103FD 4DBDA1AF 54668114 B4EBC885 0B4D1000 D9A4AFC7 251E5B64 4AD0E412 2D85EE56 9CD29684 3B7D559E 459B8711 E42B8E60 B602B2E8 0BCC5558 12404761 3B42CC3A AF323486 55824580 4FFF16DC 83BDD14A 8C33F960 98CA3167 8D49999D 8240DE07 E0206868 82D05E5E A81E026D 22CC704A C26EBD04 84A738F0 1C4890F9 82259287 C2660885 C685E14E 06EAF605 8B4BA2A0 23F3DA96 017890AE 2073946A 42C1B908 242012BC 40F603B1 D0000000,No
266000,37,37,302666.000,2364,3,960A4876 EE128114 FB033868 ED502DD6 F2454781 2F256CFE D03A2DA7 7D3F371A 7D1DA50C 8C74A2D6 A8EBC862 1B8D3943 5BF10F19 FC7219F8 CFAFB02F 5D2F9506 F5691380 8B4F75A5 C3A43DD7 102A4A24 EB91C586 ACF1EA45 D056C784 39F701B8 56BA0011 E4394671 B440BF79 10EC4558 72F2040D 3E03E82E BD12B685 30224DAC 5D3C627E 40914643 AD03E230 BE4B1040 8C61B90F D2664C03 D321287A 01C05C5C A49C0004 940D006A C94E2A04 C423B1C0 3A4BD049 8024169F 824618E4 C787E0EC 4FCAF616 8FC9A2A0 3172DA36 435CB3AC 2073154A 4282B9A9 266006F5 51D60194 C4000000,No
266000,38,38,302666.000,2364,3,9960A076 EE128114 FB00154E B510AF05 DFD14DA5 39FE2868 827239A6 341F2C4A C915A198 86303684 98FF522E 0DC47943 90E40F43 D15609B0 5BFCC0BB CC0F020E F5FBD3A5 0F4571B2 98ADAD96 2188D341 DEC98C36 2F817A84 DD5184A8 0DAE0488 84BB954A EC2F5500 36C1976E 43E07510 16E64745 B80AE008 FE029246 54140DE0 5DE602DE 80FDD141 A8132A74 9E8238E5 85613D8E C242C766 5020005E 90D06855 E4BD0064 328F004A D80EA906 85B5B9C0 1841F05C 802482CF F2F610C4 6186E15E 1F8A4605 C6FBA3E0 01BA9A02 015CA7A5 4847973A 6400B81F 2724366C 41F640D4 56000000,No
266000,39,39,302666.000,2364,3,9C46F876 EE128114 FB0A797C BE00A955 BBD34780 39F628F8 D1739FE6 3029EF4E 5985AC89 C5100087 9CCD430B 8DC55853 D2D08D52 BCC153D5 CF64E4A9 5C67021C 94EFCA94 2D461D32 CAA50916 712C4001 5E998594 6C91EC47 D4E4C4C4 09EE608A 459E874A C11F9641 8651F3CB 41E17352 16E6D72D 3F02E93C 6D163257 3CA007E9 6BB6166A D19C6342 E5336B24 8AD25CC1 85491F44 A242D50E 4322694E D8A078D6 882F004D A495104A DA430E04 A481E8D0 3851F1CF 82253007 C2C610AC C68FE0DE 44AAD615 E25CA3E0 3520AA02 411917AE 6471061A D242D9AD 252C02FD 60D043DD 45000000,No
266000,40,40,302666.000,2364,3,A1ED5876 EE128114 FB02556C 26308D95 9A6044A0 1F3E486A 827609AD 7029AF6A 5D44E81C 8E1C1445 88E90006 2AC61943 88D01D52 B4454991 4BA5853D 07431244 906B1AB1 3D0E7DB5 D0C1BF45 009E1B2D 79D180B2 6485DA45 9C53CFC5 0B2410AC 54FB111B E10D8724 B6D1D36C 03C555CA 56F41708 2E43C10C B7462016 50A44CC5 5B3666C8 90B06643 89177870 AC1259F3 8F20299C E250942F F622406A 08C07CD6 A419006C 0084206C 414E0D06 C53369F0 3A48D478 8A0CB21C C2408AAC D58589FC 87AA5097 866CA988 25FB8A84 C15097AD 2C778C7A F2C2F49F 2508343F 40E6C2F1 E2000000,No
266000,41,41,302666.000,2364,3,A4CB0076 EE128114 FB01747E ED400D17 B3C14D8C 19667CEE 00733DA6 1D2BB52A 5D9DC82A 85588016 E8DDD80E 9D8C1461 82911942 F5500099 FD2CC0BD CD03220E 94D949B4 1D541DA0 98841F9E 10AC5348 FEC1C404 3FF0EC54 957086C4 3FB6018C 15B3B152 E51B8E34 9611DBD9 19E94788 32521560 9D48E13E AE52A6D7 5C934CE5 5D7F12CA 91946649 ED15FB64 2EDB3C45 8E289BCE F2520F6F 6020204A 00B07A54 CD2F002D B05E206C DB62BE06 A4A37890 3C50DC7A 82242004 D24211C4 C48DA05E DDCAF205 A7C8ABE0 13E9EA12 431801A7 6051D47A D6809D0B 2520167D 5060C099 71000000,No
266000,42,42,302666.000,2364,3,ABA1E876 EE128114 FB08796E 7F002F46 FEC447E1 2B662CC8 503FABAC 3C3D374A F9DFC1AA 871186D7 D8599202 AB8E5CF3 4AB03D5A D8D610D5 DB35F199 D74F1416 94EB98A5 1D5C1891 93C5BF97 11AC5309 CFD0A436 AEB5EA46 917496C5 0D66319C 05D6B70A E51D9524 A450B7FC 00E1634A 26F2D66C 9D49E91E 2502B695 14A747ED 7B3C564E 02D9444B A927E074 0A9B7444 8F2D8B0C F250570E D22268C8 42E05ACF CD0F000C 9445404C 410B3E06 858120B0 1C4AFDCC 802592D6 B2620380 538DA14A 97FAF207 C7D9A1E0 03EAFA12 405807AF 60558F5A 76C1F59E 2D6804AD 00C4029C 65000000,No
266000,43,43,302666.000,2364,3,AE87B076 EE128114 FB027D7C A4608994 F6614CE0 0BE77CFE C23A89A4 1829245A C95DC8AD 8635841D E8FB0B62 2B8D75E3 82A18F9B 985202F8 EB76E13B 15629157 F04F51E5 1F0D38A1 C8A10D04 60AE1269 CC90C084 B4B5CA05 BD4285C1 0D3E043A 46F2A100 C03B8674 96C1D7DB 1BE45759 16C2C541 A849EC2A BC4222C6 74A407E4 4FAE364E 02F0D14A EC17F074 BE8A3853 87209BD7 E2565D43 F62228DC C3E06C4C 8938004D B494304A 40032A04 A527F9C0 3A4BF1D8 820D1444 B24091E0 C48588EA 1F9AF095 8FEAA088 31AAEA90 811D36A4 08538E5A 6483B09E 2F0824EE 6062C391 57000000,No
266000,44,44,302666.000,2364,3,B0526076 EE128114 FB08307E 6670AFD5 D7534EAC 0D372CFA 43529DE4 790FEC3E C91FA59E CE74B64F CCDF0B4E 2CC534E7 89D5AFC9 F8D542FC DDAFC53F 8D472657 B15D4AC5 1B1D5502 D0E03D0C 14BA0941 EED98186 B4844A05 DC60DCA0 1FF4513A 46FB2041 C0094434 0482F75B 01C471C8 5270C424 0E02C80E 3C060087 759744C0 6FED22EC 80DC7343 C133A800 BC9B75E1 8F00BD87 82640C0E 662060EE C8F05ECD E10E0244 84CD0068 5B07B804 E4052AA0 1C5B91EF 820C0657 D26498C8 C785C9DC 9CFAF494 CA4DAAC8 05F89A14 8074B5AC 4C57DD4A C4C09539 2748122D 50F2C3B0 E5000000,No
266000,45,45,302666.000,2364,3,B5743876 EE128114 FB007C7E A7300987 9F404FA4 3BEC6C5A 813AAAA7 1909264A 5904E4BB 84350616 C84F402F 8B8D3DE7 50D12B92 D9C20BB8 EB34E13F D746971E F4498195 2B4F1C14 C8E51956 713A506C 6991E534 BC814C46 B5C2D4C4 1D6D751A 55939118 C51D5D55 0652FBEA 03E96340 5242544C 1E0BED3C 3C2296D5 383446A1 69ED62EE D1D4E14A A4212354 0E403D44 8C293B45 C2769443 C62160FC 99B058C6 E1A90245 820F506E C3630C06 C517A0D0 1C59B4D9 8025001F B26600A9 7787E17E 8FEA7614 EADBA8A0 23A9FA92 4131B5AE 6441CD3A 7683B11E 276434B7 10C641F9 C6000000,No
266000,46,46,302666.000,2364,3,BA1ED076 EE128114 FB0B796E 652029D6 FF7545A1 3DBC1CFA 025E1DA5 7829BF7A 59C588BC 8C1416DF D8ED812E 3D8751D3 43912D82 BDF30994 696DB13D 4C6B0114 D4FD1BD5 89575036 93C49DD6 04BC5B49 FE90A4A4 6C91CA55 954084E5 2BE7048C 54DB9300 E50B8D74 2651BB5F 10E97183 32E25508 8F48E918 645616D7 7CB04FAD 7FE542CE D1F45100 A5273874 9ED370F5 8F280B14 B2668607 672308E8 40E04EC4 C09B0064 221E306C DB4B8F06 C497E3C0 1E42BD6F 8025945D D24619A9 E487E1EA 8E9AF616 EE59A8A0 0338DA36 4239A4A6 2471D42A D282F82C 276424EF 60E641F4 60000000,No
266000,47,47,302666.000,2364,3,BF388876 EE128114 FB093958 6630AF14 DEC14C84 2D6E5CFA 135A9FA4 582D272A 4D4CCD0C 8D15844F F8CD1803 098E1CC5 00A1A998 90630895 CF7CE10D 84463716 D16B00B4 890C7CB1 C9800F5D 10B8030C 6898C096 6DE1F814 95C387E0 09F71138 479AA35B E13DC571 86D3DFFF 11E15319 76629545 BF08E928 3F422614 5CA34FA1 69A562EA 01F0610B A533E224 2E891D64 8C2089CD A2428F47 F12021CA CBD05CDE 848B002D A006206C 430EA906 8501E9F0 3A5ABCFD 82040687 B2401189 E78780C8 84BA7006 826FA080 25E3CA90 401C00AD 04654F2A F002F988 250436EF 715243F1 40000000,No
266000,48,48,302666.000,2364,3,C1499076 EE128114 FB013C7C 7C00AF06 D2724DCC 0B3E1CCA 10179AA6 782D746A D907A519 851D020F B8D9004A 28865853 49919940 D9E502D1 5967A0A9 4427370F D4FB8BC1 094C70B0 D9C5BFCF 440E512C 699185B6 E6F16A47 B0719EE5 1F2F441C 079B001A E52D9F45 2452BA5A 02CD5598 66F01649 1F00C13E F67214D4 709006C5 4DBE1258 92F9524B C505E174 28027DD0 86010D0E B2408422 F522697C 0BF07C55 882D000D 04CE506A D1263E06 A59531C0 3A48F059 8025929D 926210C1 5587A1DA D78A7206 E2E8ABE0 357AFA02 015911A5 6445C46A F6C1953D 2C200226 51E4C1D0 C0000000,No
266000,49,49,302666.000,2364,3,C46FC876 EE128114 FB013C5E E5308996 BBC346E1 3BE56C7C 815EAAA6 302B246A E9CFE8BD 8D799094 884B894B 8B8E78D5 08B10B0A BC5300FD DBE6A18B 152F0614 F05F8B84 8B1F3104 DBE01D9F 400A0344 CC99E1A4 74C05C07 F855D4A1 1FFE74AA 44DE2540 C53DDC40 3693F26F 10E1654A 7652944C 080AE91A 36422295 1C1504ED 6D7C22CE 10DDC509 ED35F164 AE0874E5 8C60BFCC D2569C43 C12261DE 90B0785E C92D0225 90C67068 402F2D04 E515BBB0 184AF85F 800D041E F24083C8 508788C8 8EAA7094 E6FDAA88 173B8AB0 C23837A5 0C47C70A 74C0902B 2F0C2024 1076C398 C7000000,No
266000,50,50,302666.000,2364,3,CB052076 EE128114 FB0B1968 34300F45 D2C74781 2B3D7C4C 903A8FAC 592F7E7A FD04A01D 873C304F B8FBD962 9E867973 53F11B92 98E100B5 4DF5C08F 4F47034D F549D0C1 2B5670A6 91A58BDE 04BA5060 CD908426 65F06854 DCD197A5 1F3425BE 04DAB20A E4298624 9641D2E9 18E07343 0662C44C 9B01EC1C FF76A6C5 3D020EE8 7F6F626A 01FC5702 E1136310 3AC21CE6 8D2C0FCD D2645D6F 5323496C 83906854 CD8F0024 2684204E 5A0F3F06 E435B2F0 1E41DC4C 8224B45D 824201E1 4285A06C 16BA5217 EB6AABE0 21308A22 4230B6AD 60631E5A 56C1D888 2E2810BC 20E442D9 D5000000,No
266000,59,59,302666.000,2364,3,ED5D0876 EE128114 FB01506C F570AD07 F6D50F80 19BE5C78 027EADA5 5029262A 4906893D 8F1004CE 88ED080A 1C845045 52F42D0A 9CE00990 CDBF801D 050BB644 D0DF9AD0 0D045501 8AC029DD 641C0841 EFCA8002 7D906805 B1E38EC0 3D6F5008 079BA549 803B4C00 3000927A 408073C8 5270040D 98028018 2706A004 7C310D80 796E5268 01B17109 8007B904 080334F6 8600291E D2600E23 F2210058 D3A0784E E4890004 A0CD2068 4062BB06 84A320A8 08419DFC 00040215 F2400BCD 5286807A 9EDA7004 8EEDAB80 272BFAA0 027915A6 0065163A E002B119 270026F5 005000D9 43000000,No
266000,60,60,302666.000,2364,3,F388D876 EE128114 FB09505C 27302904 DEC50480 3DBF5C68 0236ACAC 103F3D5A 4906AC88 841006CD 98CD0822 BB8F10E1 D3F40901 D0C60290 6936C4AD 0C2B900E 90DD18C0 1D0F31B1 89801F16 10380109 7CC9C096 6CF0C806 D443C7C0 19E424A8 04D7870B 802F4464 0003BEFD 0380654A 6250060D 3800803E 76069007 5CB00780 49275268 00DC450A 80176974 180015E3 85003945 D2400F06 E52300CE D1C07844 C4A80204 14152068 4827A804 84973288 0848F97A 0204125F F2600181 D28680EE 15DA4005 C2F8A980 07F2DA30 027C92A6 0077C45A 6001D93D 270032EE 504002D5 C5000000,No
266000,62,62,302666.000,2364,3,F9C46876 EE128114 FB0A506A 7E300905 FEE50480 0BAF7C6C 013A8DA6 500BBD0A 4906C499 8D503445 B8D90266 0C845065 8BE08901 B9D642D0 C9ADA489 06032146 90FF80E0 89043584 C1C0BF9F 3428086C E9CA8034 2CC0EC06 F4C58CC0 2BBE04A8 04FA9600 801F9C74 8001FB5B 02807343 66F0042C 1B41800A 2D66A004 70370480 7DFF3258 0390F541 8015E830 A80310F3 8D000D05 D260044E F220007C DA906846 CD0E0204 B01D1068 422B2E06 84A13BE8 0840B57B 0004B487 E2600B80 54848068 DFCAF005 E77EA380 3320BA10 0114B3A5 0043D70A 7001B91F 25000637 10C00399 C2000000,No
