Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Subframe,Page,Navigation Message (Hex),Modified
114000,7,199,302514.000,2364,5,61,22EAAA2F 27617A60 3F4140B9 000075DE 017FFE1B 3FFFFFFF 3FFFFFFF 3FEDB0C7 3B5DBE30 04AAAA68,No
120000,2,194,302520.000,2364,1,,22EAAA2F 27615E9C 13C8410F 15555543 15555543 15555543 15557EC4 0012AD4A 00000029 0000BD20,No
120000,3,195,302520.000,2364,1,,22EAAA2F 27615E9C 13C8410F 15555543 15555543 15555543 15557F9C 0012AD4A 003FFF8F 000F5C6C,No
120000,4,196,302520.000,2364,1,,22EAAA2F 27615E9C 13C8410F 15555543 15555543 15555543 1555415D 3FED529C 003FFFF5 00077F1C,No
120000,7,199,302520.000,2364,1,,22EAAA2F 27615E9C 13C8410F 15555543 15555543 15555543 155541F8 0012AD4A 003FFFDC 3FFFCC3C,No
126000,2,194,302526.000,2364,2,,22EAAA2F 27613D0C 0009BF7F 3C0EB9DE 0D1EA775 399CB655 0198887F 35F5CD40 39D7CC39 2D52A0A0,No
126000,3,195,302526.000,2364,2,,22EAAA2F 27613D0C 00301F6D 3C95CBF0 3D146877 08343666 0EFD78D0 3875F2BC 3B01907D 2D52A0A0,No
126000,4,196,302526.000,2364,2,,22EAAA2F 27613D0C 0002B6FA 0502225C 2E0B73B2 01138996 1D70018A 0F0632B4 3AE8B33D 2D52A0A0,No
126000,7,199,302526.000,2364,2,,22EAAA2F 27613D0C 0038F1BE 000018A7 012E889B 04007FE4 08285274 0B87B2BA 3B064676 12AD5F0C,No
132000,2,194,302532.000,2364,3,,22EAAA2F 27611C84 3F58460A 0A0BFEDF 006338CE 214ACF0C 33352FDC 0F390B10 3FFAE8C6 003DFDA4,No
132000,3,195,302532.000,2364,3,,22EAAA2F 27611C84 016117F6 00EC9E3E 017F4702 2C13283B 2FFC4FC3 2A477CED 0001B89C 00387104,No
132000,4,196,302532.000,2364,3,,22EAAA2F 27611C84 3FC028FF 0542E68F 3FEDF97E 0153D1BE 25E23011 131ABF90 3FFAFA14 000EC83C,No
132000,7,199,302532.000,2364,3,,22EAAA2F 27611C84 3E8602E9 3DBFC519 3F737FDA 03B14191 1502E1AE 19553330 00037490 00000000,No
138000,2,194,302538.000,2364,4,51,22EAAA2F 2760FBBC 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
138000,3,195,302538.000,2364,4,51,22EAAA2F 2760FBBC 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
138000,4,196,302538.000,2364,4,51,22EAAA2F 2760FBBC 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
138000,7,199,302538.000,2364,4,51,22EAAA2F 2760FBBC 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
144000,2,194,302544.000,2364,5,5,22EAAA2F 2760DA34 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
144000,3,195,302544.000,2364,5,5,22EAAA2F 2760DA34 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
144000,4,196,302544.000,2364,5,5,22EAAA2F 2760DA34 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
144000,7,199,302544.000,2364,5,5,22EAAA2F 2760DA34 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
150000,2,194,302550.000,2364,1,,22EAAA2F 2760BE30 13C8410F 15555543 15555543 15555543 15557EC4 0012AD4A 00000029 0000BD20,No
150000,3,195,302550.000,2364,1,,22EAAA2F 2760BE30 13C8410F 15555543 15555543 15555543 15557F9C 0012AD4A 003FFF8F 000F5C6C,No
150000,4,196,302550.000,2364,1,,22EAAA2F 2760BE30 13C8410F 15555543 15555543 15555543 1555415D 3FED529C 003FFFF5 00077F1C,No
150000,7,199,302550.000,2364,1,,22EAAA2F 2760BE30 13C8410F 15555543 15555543 15555543 155541F8 0012AD4A 003FFFDC 3FFFCC3C,No
156000,2,194,302556.000,2364,2,,22EAAA2F 27609D58 0009BF7F 3C0EB9DE 0D1EA775 399CB655 0198887F 35F5CD40 39D7CC39 2D52A0A0,No
156000,3,195,302556.000,2364,2,,22EAAA2F 27609D58 00301F6D 3C95CBF0 3D146877 08343666 0EFD78D0 3875F2BC 3B01907D 2D52A0A0,No
156000,4,196,302556.000,2364,2,,22EAAA2F 27609D58 0002B6FA 0502225C 2E0B73B2 01138996 1D70018A 0F0632B4 3AE8B33D 2D52A0A0,No
156000,7,199,302556.000,2364,2,,22EAAA2F 27609D58 0038F1BE 000018A7 012E889B 04007FE4 08285274 0B87B2BA 3B064676 12AD5F0C,No
162000,2,194,302562.000,2364,3,,22EAAA2F 27607C64 3F58460A 0A0BFEDF 006338CE 214ACF0C 33352FDC 0F390B10 3FFAE8C6 003DFDA4,No
162000,3,195,302562.000,2364,3,,22EAAA2F 27607C64 016117F6 00EC9E3E 017F4702 2C13283B 2FFC4FC3 2A477CED 0001B89C 00387104,No
162000,4,196,302562.000,2364,3,,22EAAA2F 27607C64 3FC028FF 0542E68F 3FEDF97E 0153D1BE 25E23011 131ABF90 3FFAFA14 000EC83C,No
162000,7,199,302562.000,2364,3,,22EAAA2F 27607C64 3E8602E9 3DBFC519 3F737FDA 03B14191 1502E1AE 19553330 00037490 00000000,No
168000,2,194,302568.000,2364,4,56,22EAAA2F 27605B20 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
168000,3,195,302568.000,2364,4,56,22EAAA2F 27605B20 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
168000,4,196,302568.000,2364,4,56,22EAAA2F 27605B20 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
168000,7,199,302568.000,2364,4,56,22EAAA2F 27605B20 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
174000,2,194,302574.000,2364,5,61,22EAAA2F 27603A50 3F4140B9 000075DE 017FFE1B 3FFFFFFF 3FFFFFFF 3FEDB0C7 3B5DBE30 04AAAA68,No
174000,3,195,302574.000,2364,5,61,22EAAA2F 27603A50 3F4140B9 000075DE 017FFE1B 3FFFFFFF 3FFFFFFF 3FEDB0C7 3B5DBE30 04AAAA68,No
174000,4,196,302574.000,2364,5,61,22EAAA2F 27603A50 3F4140B9 000075DE 017FFE1B 3FFFFFFF 3FFFFFFF 3FEDB0C7 3B5DBE30 04AAAA68,No
174000,7,199,302574.000,2364,5,61,22EAAA2F 27603A50 3F4140B9 000075DE 017FFE1B 3FFFFFFF 3FFFFFFF 3FEDB0C7 3B5DBE30 04AAAA68,No
180000,2,194,302580.000,2364,1,,22EAAA2F 27601EAC 13C8410F 15555543 15555543 15555543 15557EC4 0012AD4A 00000029 0000BD20,No
180000,3,195,302580.000,2364,1,,22EAAA2F 27601EAC 13C8410F 15555543 15555543 15555543 15557F9C 0012AD4A 003FFF8F 000F5C6C,No
180000,4,196,302580.000,2364,1,,22EAAA2F 27601EAC 13C8410F 15555543 15555543 15555543 1555415D 3FED529C 003FFFF5 00077F1C,No
180000,7,199,302580.000,2364,1,,22EAAA2F 27601EAC 13C8410F 15555543 15555543 15555543 155541F8 0012AD4A 003FFFDC 3FFFCC3C,No
186000,2,194,302586.000,2364,2,,22EAAA2F 275FFDA8 0009BF7F 3C0EB9DE 0D1EA775 399CB655 0198887F 35F5CD40 39D7CC39 2D52A0A0,No
186000,3,195,302586.000,2364,2,,22EAAA2F 275FFDA8 00301F6D 3C95CBF0 3D146877 08343666 0EFD78D0 3875F2BC 3B01907D 2D52A0A0,No
186000,4,196,302586.000,2364,2,,22EAAA2F 275FFDA8 0002B6FA 0502225C 2E0B73B2 01138996 1D70018A 0F0632B4 3AE8B33D 2D52A0A0,No
186000,7,199,302586.000,2364,2,,22EAAA2F 275FFDA8 0038F1BE 000018A7 012E889B 04007FE4 08285274 0B87B2BA 3B064676 12AD5F0C,No
192000,2,194,302592.000,2364,3,,22EAAA2F 275FDC20 3F58460A 0A0BFEDF 006338CE 214ACF0C 33352FDC 0F390B10 3FFAE8C6 003DFDA4,No
192000,3,195,302592.000,2364,3,,22EAAA2F 275FDC20 016117F6 00EC9E3E 017F4702 2C13283B 2FFC4FC3 2A477CED 0001B89C 00387104,No
192000,4,196,302592.000,2364,3,,22EAAA2F 275FDC20 3FC028FF 0542E68F 3FEDF97E 0153D1BE 25E23011 131ABF90 3FFAFA14 000EC83C,No
192000,7,199,302592.000,2364,3,,22EAAA2F 275FDC20 3E8602E9 3DBFC519 3F737FDA 03B14191 1502E1AE 19553330 00037490 00000000,No
198000,2,194,302598.000,2364,4,51,22EAAA2F 275FBB9C 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
198000,3,195,302598.000,2364,4,51,22EAAA2F 275FBB9C 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
198000,4,196,302598.000,2364,4,51,22EAAA2F 275FBB9C 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
198000,7,199,302598.000,2364,4,51,22EAAA2F 275FBB9C 3CD7CF0F 01FBEFB0 3EF81FAB 01055545 1555556A 2AAAAA95 1555556A 2AAAAA30,No
204000,2,194,302604.000,2364,5,6,22EAAA2F 275F9A14 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
204000,3,195,302604.000,2364,5,6,22EAAA2F 275F9A14 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
204000,4,196,302604.000,2364,5,6,22EAAA2F 275F9A14 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
204000,7,199,302604.000,2364,5,6,22EAAA2F 275F9A14 302AAA86 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA95 1555556A 2AAAAA30,No
210000,2,194,302610.000,2364,1,,22EAAA2F 275F7E5C 13C8410F 15555543 15555543 15555543 15557EC4 0012AD4A 00000029 0000BD20,No
210000,3,195,302610.000,2364,1,,22EAAA2F 275F7E5C 13C8410F 15555543 15555543 15555543 15557F9C 0012AD4A 003FFF8F 000F5C6C,No
210000,4,196,302610.000,2364,1,,22EAAA2F 275F7E5C 13C8410F 15555543 15555543 15555543 1555415D 3FED529C 003FFFF5 00077F1C,No
210000,7,199,302610.000,2364,1,,22EAAA2F 275F7E5C 13C8410F 15555543 15555543 15555543 155541F8 0012AD4A 003FFFDC 3FFFCC3C,No
216000,2,194,302616.000,2364,2,,22EAAA2F 275F5D34 0009BF7F 3C0EB9DE 0D1EA775 399CB655 0198887F 35F5CD40 39D7CC39 2D52A0A0,No
216000,3,195,302616.000,2364,2,,22EAAA2F 275F5D34 00301F6D 3C95CBF0 3D146877 08343666 0EFD78D0 3875F2BC 3B01907D 2D52A0A0,No
216000,4,196,302616.000,2364,2,,22EAAA2F 275F5D34 0002B6FA 0502225C 2E0B73B2 01138996 1D70018A 0F0632B4 3AE8B33D 2D52A0A0,No
216000,7,199,302616.000,2364,2,,22EAAA2F 275F5D34 0038F1BE 000018A7 012E889B 04007FE4 08285274 0B87B2BA 3B064676 12AD5F0C,No
222000,2,194,302622.000,2364,3,,22EAAA2F 275F3C44 3F58460A 0A0BFEDF 006338CE 214ACF0C 33352FDC 0F390B10 3FFAE8C6 003DFDA4,No
222000,3,195,302622.000,2364,3,,22EAAA2F 275F3C44 016117F6 00EC9E3E 017F4702 2C13283B 2FFC4FC3 2A477CED 0001B89C 00387104,No
222000,4,196,302622.000,2364,3,,22EAAA2F 275F3C44 3FC028FF 0542E68F 3FEDF97E 0153D1BE 25E23011 131ABF90 3FFAFA14 000EC83C,No
222000,7,199,302622.000,2364,3,,22EAAA2F 275F3C44 3E8602E9 3DBFC519 3F737FDA 03B14191 1502E1AE 19553330 00037490 00000000,No
228000,2,194,302628.000,2364,4,56,22EAAA2F 275F1B00 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
228000,3,195,302628.000,2364,4,56,22EAAA2F 275F1B00 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
228000,4,196,302628.000,2364,4,56,22EAAA2F 275F1B00 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
228000,7,199,302628.000,2364,4,56,22EAAA2F 275F1B00 3E014083 000075F7 3E8001CD 3FFFFFD6 00000029 3FEDB0EE 04A241E6 04AAAAE4,No
234000,2,194,302634.000,2364,5,61,22EAAA2F 275EFAF4 3F4140B9 000075DE 017FFE1B 3FFFFFFF 3FFFFFFF 3FEDB0C7 3B5DBE30 04AAAA68,No
